timestamp,open,high,low,close,vol,volCcy,volCcyQuote,confirm
1712952300000,151.7,152.89,151.06,152.63,15535.347631,2360452.3946065,2360452.3946065,1
1712952600000,152.62,154.4,152.56,153.99,20102.434131,3087234.64959149,3087234.64959149,1
1712952900000,153.94,154.19,153.15,153.96,16734.177566,2572750.03438876,2572750.03438876,1
1712953200000,153.96,154.01,152.49,152.92,9942.251881,1522572.45483198,1522572.45483198,1
1712953500000,152.91,153.26,152.1,153.05,7523.979493,1148330.3989166,1148330.3989166,1
1712953800000,153.04,153.65,152.68,153.26,6076.797551,930415.91307462,930415.91307462,1
1712954100000,153.22,153.27,152.23,152.52,3691.880468,563680.74305029,563680.74305029,1
1712954400000,152.53,153.35,152.34,152.62,4016.221271,613738.65946618,613738.65946618,1
1712954700000,152.64,153.25,152.46,152.65,5078.128607,775828.27584676,775828.27584676,1
1712955000000,152.64,152.77,151.53,151.76,5100.951619,776342.95237149,776342.95237149,1
1712955300000,151.76,152.56,151.53,152.5,5134.98785,780466.60783718,780466.60783718,1
1712955600000,152.55,152.61,151.33,151.57,9067.264653,1376963.34508102,1376963.34508102,1
1712955900000,151.55,152.17,151.48,152.02,5616.553655,852757.31445952,852757.31445952,1
1712956200000,151.99,152.17,151.75,151.96,3821.704816,580615.05305907,580615.05305907,1
1712956500000,151.98,153.4,151.87,153.27,16110.418901,2461181.72244975,2461181.72244975,1
1712956800000,153.3,153.34,151.74,152.24,7873.047716,1200150.92206775,1200150.92206775,1
1712957100000,152.24,152.78,152.2,152.44,3077.951967,469209.21043566,469209.21043566,1
1712957400000,152.43,152.49,151.83,152.24,1939.575486,295137.35452773,295137.35452773,1
1712957700000,152.26,152.71,151.85,151.96,2565.570032,390412.80152292,390412.80152292,1
1712958000000,151.98,152.01,149.74,150.89,10901.351432,1644729.84822767,1644729.84822767,1
1712958300000,150.89,151.26,150.8,151.25,2548.762888,384854.87588732,384854.87588732,1
1712958600000,151.23,151.36,151.07,151.19,1655.863191,250382.04022774,250382.04022774,1
1712958900000,151.19,152.29,150.99,152.06,4348.852238,659872.00601666,659872.00601666,1
1712959200000,152.05,152.22,151.17,151.32,4640.068783,704034.10313045,704034.10313045,1
1712959500000,151.32,151.89,151.19,151.86,2689.15608,407314.26802681,407314.26802681,1
1712959800000,151.84,152.05,150.39,151.62,17302.674634,2618533.21060965,2618533.21060965,1
1712960100000,151.63,152.6,151.48,152.24,7481.849251,1138932.66862467,1138932.66862467,1
1712960400000,152.24,152.42,151.95,152.24,6227.899643,947276.95751029,947276.95751029,1
1712960700000,152.23,152.23,151.78,151.87,3963.313229,602476.11666324,602476.11666324,1
1712961000000,151.88,152.04,150.7,150.72,4188.356684,634315.8533912,634315.8533912,1
1712961300000,150.72,150.87,149.8,150.34,10625.691036,1596236.39916526,1596236.39916526,1
1712961600000,150.33,150.48,150,150.05,5856.794487,879986.60269246,879986.60269246,1
1712961900000,150.04,150.51,149.75,150.46,5406.393644,811900.55293558,811900.55293558,1
1712962200000,150.46,151.46,150.46,151.25,4755.540804,718684.65245787,718684.65245787,1
1712962500000,151.24,151.53,150.83,151.49,2981.570774,450617.87292143,450617.87292143,1
1712962800000,151.52,151.66,150.31,150.41,11359.799839,1713346.95479408,1713346.95479408,1
1712963100000,150.37,150.51,150,150.36,4241.042665,637031.33509215,637031.33509215,1
1712963400000,150.39,151.48,150.35,151.17,7132.857398,1076015.21328418,1076015.21328418,1
1712963700000,151.18,151.18,150.5,150.9,6507.644284,981298.06002067,981298.06002067,1
1712964000000,150.9,152.2,150.88,152.2,5725.814401,865922.43380051,865922.43380051,1
1712964300000,152.2,152.31,151.88,152.11,6257.292291,951958.82207647,951958.82207647,1
1712964600000,152.09,152.7,151.79,152.59,6211.77206,945620.30059819,945620.30059819,1
1712964900000,152.61,153.43,152.6,153.4,8726.848505,1335603.72187217,1335603.72187217,1
1712965200000,153.39,154.4,153.13,154.14,15908.826262,2449706.23715332,2449706.23715332,1
1712965500000,154.14,154.23,153.29,153.32,11698.171788,1799361.11890941,1799361.11890941,1
1712965800000,153.34,153.84,153.25,153.62,6521.715899,1001212.08218671,1001212.08218671,1
1712966100000,153.61,153.68,153.1,153.15,4444.271715,681712.40071663,681712.40071663,1
1712966400000,153.13,153.21,152.6,152.67,6944.770661,1062214.67233147,1062214.67233147,1
1712966700000,152.68,153.45,152.62,152.94,4781.591472,731563.20781092,731563.20781092,1
1712967000000,152.93,153.25,152.51,152.57,4403.028925,672939.86693208,672939.86693208,1
1712967300000,152.54,153.03,152.51,152.75,5491.688173,838902.71311259,838902.71311259,1
1712967600000,152.78,153.31,152.66,152.82,3539.354021,541297.30730049,541297.30730049,1
1712967900000,152.81,153.23,152.66,153.18,2039.354897,311701.845445,311701.845445,1
1712968200000,153.17,153.39,152.43,152.47,2273.33831,347739.10321049,347739.10321049,1
1712968500000,152.47,152.57,151.86,151.95,3541.838707,539090.29510631,539090.29510631,1
1712968800000,151.95,151.97,151.06,151.12,10645.960053,1610861.22212901,1610861.22212901,1
1712969100000,151.11,151.86,151.09,151.54,4042.507853,612407.81922665,612407.81922665,1
1712969400000,151.58,151.83,151.26,151.81,2340.10362,354670.7015889,354670.7015889,1
1712969700000,151.78,152.13,151.38,151.63,1681.937835,255152.26192461,255152.26192461,1
1712970000000,151.63,151.63,150.4,150.45,4942.599407,746054.63634927,746054.63634927,1
1712970300000,150.47,150.86,150.26,150.29,3209.158609,483169.79750234,483169.79750234,1
1712970600000,150.28,150.57,150.02,150.3,7882.082189,1184897.48423782,1184897.48423782,1
1712970900000,150.3,150.84,149.85,149.87,6327.588391,950382.69967218,950382.69967218,1
1712971200000,149.86,149.9,149.41,149.47,7150.701163,1070223.95132021,1070223.95132021,1
1712971500000,149.48,149.78,149.08,149.61,5923.226544,885362.68573227,885362.68573227,1
1712971800000,149.63,149.65,147.85,148.5,18966.494363,2816723.25556923,2816723.25556923,1
1712972100000,148.49,149.14,147.89,148.3,14387.277928,2135627.57169995,2135627.57169995,1
1712972400000,148.28,148.38,147.9,148.11,6231.691533,923090.01661236,923090.01661236,1
1712972700000,148.1,148.2,147.11,147.26,12655.991954,1869684.96943008,1869684.96943008,1
1712973000000,147.26,147.26,145.63,145.93,33494.779823,4907860.52975196,4907860.52975196,1
1712973300000,145.97,146.63,145.44,146.34,17143.72699,2504651.7976308,2504651.7976308,1
1712973600000,146.3,147.17,145.84,146.98,21724.055304,3184646.61569181,3184646.61569181,1
1712973900000,146.99,147.81,146.83,147.65,17232.58907,2537845.40996777,2537845.40996777,1
1712974200000,147.66,148.54,147.36,148.54,9416.757777,1393433.02211114,1393433.02211114,1
1712974500000,148.55,148.74,147.43,148.27,13943.487383,2064257.07318983,2064257.07318983,1
1712974800000,148.28,149.55,148.28,148.94,23650.170432,3525237.265841,3525237.265841,1
1712975100000,148.94,149.51,148.63,149.48,10767.561042,1605978.22489684,1605978.22489684,1
1712975400000,149.49,149.69,148.45,148.67,10412.637545,1549843.70871972,1549843.70871972,1
1712975700000,148.65,148.78,148.17,148.44,5524.899759,820095.79957842,820095.79957842,1
1712976000000,148.43,149.69,148.39,149.57,9920.209032,1480683.22130826,1480683.22130826,1
1712976300000,149.56,149.63,148.9,149.36,7527.378918,1123638.83877895,1123638.83877895,1
1712976600000,149.35,149.64,148.95,149.37,5725.2966,854626.31629266,854626.31629266,1
1712976900000,149.39,149.43,148.88,149.31,7307.510293,1089815.81583617,1089815.81583617,1
1712977200000,149.3,150.11,148.99,149.59,4255.284586,636674.97647396,636674.97647396,1
1712977500000,149.6,149.9,149.41,149.46,3274.486503,489836.00554528,489836.00554528,1
1712977800000,149.43,149.56,148.65,148.92,14296.210785,2130195.75486033,2130195.75486033,1
1712978100000,148.93,149.98,148.86,149.74,4643.078184,695149.87328845,695149.87328845,1
1712978400000,149.74,150.53,149.65,150.49,3087.499672,463644.54740268,463644.54740268,1
1712978700000,150.51,150.96,150.3,150.93,5401.980453,813289.04158151,813289.04158151,1
1712979000000,150.94,152.18,150.75,151.75,14109.174707,2137412.78024497,2137412.78024497,1
1712979300000,151.75,151.99,151.05,151.35,12543.019386,1900760.03337533,1900760.03337533,1
1712979600000,151.36,151.53,150.94,151.49,15839.916319,2395674.9951235,2395674.9951235,1
1712979900000,151.47,151.65,150.91,151.48,8823.954215,1335068.39200969,1335068.39200969,1
1712980200000,151.47,151.55,150.84,150.92,6390.905939,966036.23258996,966036.23258996,1
1712980500000,150.93,151.82,150.85,151.76,7603.455081,1152076.31748636,1152076.31748636,1
1712980800000,151.74,152.05,151.42,151.61,4944.353367,750433.15554227,750433.15554227,1
1712981100000,151.61,151.8,151.18,151.8,7997.524013,1210809.36044399,1210809.36044399,1
1712981400000,151.79,152.46,151.75,152.12,12699.615883,1932677.44970325,1932677.44970325,1
1712981700000,152.12,152.87,151.96,152.4,11212.829223,1709810.78096001,1709810.78096001,1
1712982000000,152.4,152.99,152.4,152.51,10130.638872,1547359.4035689,1547359.4035689,1
1712982300000,152.5,153.32,152.47,153.25,5953.3452,910216.23462395,910216.23462395,1
1712982600000,153.25,153.25,152.81,152.85,6403.739238,979693.13139758,979693.13139758,1
1712982900000,152.84,153.07,152.62,152.99,6994.453118,1068872.39757594,1068872.39757594,1
1712983200000,153,153.88,153,153.87,7874.986312,1207640.72099716,1207640.72099716,1
1712983500000,153.87,154.79,153.52,154.62,18718.578562,2887452.08260366,2887452.08260366,1
1712983800000,154.61,154.85,153.87,153.98,15668.283695,2420144.25088129,2420144.25088129,1
1712984100000,153.99,154.11,153.02,153.56,10664.906819,1636198.36276972,1636198.36276972,1
1712984400000,153.56,153.96,153.32,153.74,8673.748174,1332770.42738218,1332770.42738218,1
1712984700000,153.75,154.47,153.75,154.11,6992.654121,1078415.12154598,1078415.12154598,1
1712985000000,154.09,154.34,153.6,153.65,11650.321768,1794925.65291399,1794925.65291399,1
1712985300000,153.66,154.3,153.5,154.12,4265.813856,656541.68091216,656541.68091216,1
1712985600000,154.12,154.9,154.09,154.67,3992.837402,616981.42831577,616981.42831577,1
1712985900000,154.66,154.9,154.38,154.45,8936.880695,1381980.92808196,1381980.92808196,1
1712986200000,154.45,154.47,153.46,153.49,7766.452014,1194635.90232398,1194635.90232398,1
1712986500000,153.5,153.62,152.61,152.67,11667.453024,1786302.36628782,1786302.36628782,1
1712986800000,152.67,153.06,152.5,152.61,7204.798955,1100219.20414975,1100219.20414975,1
1712987100000,152.62,153.3,152.61,152.68,2693.970407,412246.36181468,412246.36181468,1
1712987400000,152.69,153.25,152.59,153.1,3064.633653,468837.58296074,468837.58296074,1
1712987700000,153.09,153.19,152.49,152.58,5691.586305,869570.98840978,869570.98840978,1
1712988000000,152.59,153.3,152.59,153.07,4735.843907,724150.1417478,724150.1417478,1
1712988300000,153.08,153.49,153.01,153.15,5138.558299,787911.68936361,787911.68936361,1
1712988600000,153.16,153.78,153.02,153.02,7704.895557,1182590.2674245,1182590.2674245,1
1712988900000,153.05,153.23,152.47,152.51,7435.215892,1136643.72894845,1136643.72894845,1
1712989200000,152.51,152.6,151.81,152.03,10003.855523,1522966.72716835,1522966.72716835,1
1712989500000,152.02,152.64,151.83,152.58,4190.04096,637438.68283227,637438.68283227,1
1712989800000,152.56,152.85,152.3,152.53,2930.125049,447229.61224216,447229.61224216,1
1712990100000,152.52,152.96,152.27,152.68,2477.511284,378049.93510594,378049.93510594,1
1712990400000,152.67,153.23,152.62,152.91,3322.995268,508149.63733092,508149.63733092,1
1712990700000,152.9,153.02,152.48,152.64,1603.847061,245050.49020396,245050.49020396,1
1712991000000,152.64,152.92,152.61,152.79,2149.554251,328354.15465337,328354.15465337,1
1712991300000,152.79,153.24,152.76,153.23,3826.508696,585715.79071951,585715.79071951,1
1712991600000,153.23,153.61,152.92,153.26,3631.615335,557093.83473329,557093.83473329,1
1712991900000,153.25,153.6,153.13,153.31,2007.606408,307789.49617837,307789.49617837,1
1712992200000,153.28,153.32,152.5,152.52,1682.518777,257276.79851045,257276.79851045,1
1712992500000,152.52,152.56,151.58,151.82,3000.71378,456295.11582499,456295.11582499,1
1712992800000,151.82,152.14,151.67,151.77,3006.159722,456573.41678252,456573.41678252,1
1712993100000,151.74,151.82,151.16,151.6,4494.356887,680590.879166,680590.879166,1
1712993400000,151.6,151.82,151.22,151.67,3319.57159,503051.79971768,503051.79971768,1
1712993700000,151.67,152.03,151.64,151.76,2708.867077,411184.38344608,411184.38344608,1
1712994000000,151.76,151.98,151.44,151.48,2357.931725,357575.48748039,357575.48748039,1
1712994300000,151.5,151.58,150.66,151,4093.018144,618502.89858365,618502.89858365,1
1712994600000,150.99,151.04,150.57,150.7,2327.703937,351114.53829644,351114.53829644,1
1712994900000,150.69,151.14,150.68,151.02,2242.002304,338350.34865483,338350.34865483,1
1712995200000,151.02,151.25,150.78,150.83,2790.472927,421557.56202045,421557.56202045,1
1712995500000,150.83,151.25,150.62,151.1,2440.861746,368316.91046636,368316.91046636,1
1712995800000,151.09,151.29,150.77,150.93,1640.48491,247694.92983449,247694.92983449,1
1712996100000,150.95,151.23,150.69,151.1,1658.084789,250147.43177431,250147.43177431,1
1712996400000,151.1,151.17,150.93,151.06,1418.061682,214177.65445595,214177.65445595,1
1712996700000,151.07,151.67,151.05,151.67,1313.311363,198636.99989537,198636.99989537,1
1712997000000,151.66,151.66,150.97,151.14,2498.282686,378257.20011883,378257.20011883,1
1712997300000,151.14,151.49,150.94,151.25,1232.742815,186447.22590644,186447.22590644,1
1712997600000,151.25,151.25,150.45,150.5,2807.076085,423519.98147082,423519.98147082,1
1712997900000,150.52,150.57,150.02,150.06,3834.348394,575942.13499062,575942.13499062,1
1712998200000,150.07,150.17,149.45,149.7,4973.651384,745105.51427492,745105.51427492,1
1712998500000,149.72,150.09,149.68,149.86,3730.739387,559295.9138311,559295.9138311,1
1712998800000,149.87,150.66,149.71,150.51,5133.22756,770484.07820492,770484.07820492,1
1712999100000,150.51,150.6,150.03,150.3,1942.938056,292120.30707951,292120.30707951,1
1712999400000,150.3,150.4,150.01,150.14,3561.70118,534792.33296093,534792.33296093,1
1712999700000,150.15,150.64,150.15,150.62,2781.44536,418419.7535613,418419.7535613,1
1713000000000,150.63,151.23,150.53,150.84,3604.882557,543945.07867919,543945.07867919,1
1713000300000,150.83,150.88,150.58,150.67,1479.715155,223057.93638078,223057.93638078,1
1713000600000,150.67,151.08,150.41,151.04,2941.942232,443373.55230236,443373.55230236,1
1713000900000,151.03,151.42,150.56,150.77,2051.82784,309871.44604878,309871.44604878,1
1713001200000,150.75,150.93,150.57,150.91,4232.849633,638137.67113616,638137.67113616,1
1713001500000,150.92,151.33,150.69,151.24,2501.851881,377630.81931657,377630.81931657,1
1713001800000,151.23,151.45,150.91,150.98,3254.215829,491934.84904041,491934.84904041,1
1713002100000,150.96,151.21,150.96,151.16,1656.237576,250256.98152201,250256.98152201,1
1713002400000,151.16,151.18,150.32,150.54,13195.954641,1989012.19296788,1989012.19296788,1
1713002700000,150.57,151.02,150.53,150.89,2898.502405,437162.23707424,437162.23707424,1
1713003000000,150.89,151.48,150.89,151.41,2082.366751,315118.43882797,315118.43882797,1
1713003300000,151.41,151.46,151.24,151.35,2355.30397,356492.58971502,356492.58971502,1
1713003600000,151.35,151.45,151.16,151.28,1026.523192,155300.12072951,155300.12072951,1
1713003900000,151.27,151.33,150.82,150.95,2077.743953,314016.74793306,314016.74793306,1
1713004200000,150.95,151.5,150.83,151.23,3279.204021,496007.20445192,496007.20445192,1
1713004500000,151.25,151.7,151.21,151.21,2263.22016,342802.04471023,342802.04471023,1
1713004800000,151.22,151.51,151.21,151.5,1273.899436,192852.28653865,192852.28653865,1
1713005100000,151.5,151.84,151.49,151.82,1534.094527,232704.77268372,232704.77268372,1
1713005400000,151.84,151.99,151.65,151.8,2649.968413,402291.19711376,402291.19711376,1
1713005700000,151.8,152.15,151.77,152,2121.274035,322402.86189858,322402.86189858,1
1713006000000,151.97,152.39,151.95,152.38,1323.858546,201455.36977254,201455.36977254,1
1713006300000,152.36,153.33,152.34,153.04,6257.728337,957368.20877544,957368.20877544,1
1713006600000,153.04,153.21,152.4,152.74,3730.915653,570028.08402104,570028.08402104,1
1713006900000,152.74,153.37,152.73,153.28,2442.175781,373951.26395602,373951.26395602,1
1713007200000,153.3,153.33,152.77,152.9,1924.707777,294702.7390871,294702.7390871,1
1713007500000,152.9,152.9,152.19,152.2,2086.812679,318292.51053608,318292.51053608,1
1713007800000,152.21,152.89,152.21,152.59,2689.855144,410438.67022814,410438.67022814,1
1713008100000,152.58,152.94,152.43,152.53,2337.964445,356929.66715364,356929.66715364,1
1713008400000,152.53,152.6,152.2,152.31,1943.05534,295990.43310665,295990.43310665,1
1713008700000,152.3,152.37,151.17,151.42,3815.139339,578468.94884008,578468.94884008,1
1713009000000,151.42,151.46,150.92,151.04,3819.347473,577430.99014565,577430.99014565,1
1713009300000,151.04,151.37,151.04,151.25,1096.074772,165754.15915389,165754.15915389,1
1713009600000,151.24,151.46,151.1,151.35,1651.283242,249781.04448333,249781.04448333,1
1713009900000,151.34,151.38,150.46,150.53,2856.349371,430988.68722873,430988.68722873,1
1713010200000,150.53,150.74,150.15,150.53,3661.540902,550643.55160582,550643.55160582,1
1713010500000,150.54,150.78,150.41,150.76,1792.263045,269869.90678383,269869.90678383,1
1713010800000,150.79,150.99,150.47,150.58,1333.690981,201041.15618427,201041.15618427,1
1713011100000,150.58,150.92,150.49,150.7,2830.740048,426755.11418622,426755.11418622,1
1713011400000,150.72,151.4,150.72,151.26,4361.2554,659384.38931954,659384.38931954,1
1713011700000,151.27,152.53,151.21,151.96,11401.361217,1732410.46076104,1732410.46076104,1
1713012000000,151.97,152.34,151.18,151.25,4729.516951,717885.38458062,717885.38458062,1
1713012300000,151.27,151.59,151.12,151.53,2504.499903,378934.95997873,378934.95997873,1
1713012600000,151.53,151.85,151.35,151.84,1485.245245,225270.97725738,225270.97725738,1
1713012900000,151.85,152.33,151.8,151.83,2502.454323,380626.19823367,380626.19823367,1
1713013200000,151.82,152.06,151.47,151.95,1893.001471,287324.73429234,287324.73429234,1
1713013500000,151.95,152.68,151.92,152.47,2447.404417,372704.47766458,372704.47766458,1
1713013800000,152.49,152.82,152.45,152.53,3653.879094,557602.21227372,557602.21227372,1
1713014100000,152.53,152.93,152.43,152.92,6083.098554,928786.84129167,928786.84129167,1
1713014400000,152.92,152.98,152.29,152.31,2076.1056,317006.23489647,317006.23489647,1
1713014700000,152.29,152.37,151.6,151.9,4747.504823,721488.90806246,721488.90806246,1
1713015000000,151.91,152.06,150.77,151.05,7316.129536,1106593.30350788,1106593.30350788,1
1713015300000,151.04,151.29,150.86,151.08,2468.645439,372845.67148922,372845.67148922,1
1713015600000,151.07,151.22,150.69,150.69,858.594529,129592.50381081,129592.50381081,1
1713015900000,150.71,150.99,150.69,150.95,2358.978229,355725.93924569,355725.93924569,1
1713016200000,150.93,151.14,150.74,150.84,1672.930313,252520.82726122,252520.82726122,1
1713016500000,150.83,151.11,150.82,151.09,873.053872,131859.58615562,131859.58615562,1
1713016800000,151.09,151.31,150.21,150.26,3083.399853,464615.9101823,464615.9101823,1
1713017100000,150.27,151.09,150.26,150.8,1839.813782,277359.58580507,277359.58580507,1
1713017400000,150.81,151.09,150.65,151.06,2408.421704,363315.52868232,363315.52868232,1
1713017700000,151.05,151.17,150.79,150.9,3276.357223,494733.31309713,494733.31309713,1
1713018000000,150.89,151.63,150.72,151.04,2275.931422,344061.65681379,344061.65681379,1
1713018300000,151.04,151.35,150.97,151.07,1241.576063,187626.36529726,187626.36529726,1
1713018600000,151.06,151.06,150.22,150.25,5705.863073,858091.65010114,858091.65010114,1
1713018900000,150.24,150.49,150,150.09,5292.002987,794916.3869259,794916.3869259,1
1713019200000,150.06,150.45,149.88,150.13,5060.405535,759569.65635327,759569.65635327,1
1713019500000,150.14,150.47,149.72,150.02,3614.291824,542114.39380964,542114.39380964,1
1713019800000,150.05,150.25,149,149.35,7066.049231,1056283.29201802,1056283.29201802,1
1713020100000,149.38,149.9,149.34,149.84,2355.98384,352600.42261577,352600.42261577,1
1713020400000,149.84,149.9,149.27,149.33,5695.739527,851410.92291078,851410.92291078,1
1713020700000,149.36,149.81,149,149.08,6154.778968,919796.04250563,919796.04250563,1
1713021000000,149.09,149.13,148.39,148.49,12038.217702,1790416.22820939,1790416.22820939,1
1713021300000,148.49,149.67,148.48,149.64,3558.494154,530503.00560247,530503.00560247,1
1713021600000,149.62,150.22,149.54,150.14,3254.938039,488401.23831186,488401.23831186,1
1713021900000,150.17,151.75,150.14,151.61,9183.756795,1387825.70066189,1387825.70066189,1
1713022200000,151.58,151.73,151.17,151.5,5849.20106,885968.33272482,885968.33272482,1
1713022500000,151.48,151.63,151.13,151.39,7537.736016,1141265.34463293,1141265.34463293,1
1713022800000,151.39,151.49,150.77,151.03,4239.641475,640562.22411603,640562.22411603,1
1713023100000,151.03,151.24,149.73,149.77,4180.913073,628256.25375141,628256.25375141,1
1713023400000,149.79,150,149.36,149.38,3533.15441,528775.29350623,528775.29350623,1
1713023700000,149.39,149.48,148.74,149,5127.513277,764536.988844,764536.988844,1
1713024000000,148.99,149.64,148.68,148.68,9904.321699,1477653.57971839,1477653.57971839,1
1713024300000,148.69,148.71,147.44,147.85,22655.459304,3350650.5073812,3350650.5073812,1
1713024600000,147.85,148.48,147.06,147.54,10946.844643,1618379.61345863,1618379.61345863,1
1713024900000,147.53,148.43,147.34,148.29,7576.651633,1119956.1824866,1119956.1824866,1
1713025200000,148.26,148.3,146.31,147.04,14095.600302,2073209.97886972,2073209.97886972,1
1713025500000,147.04,147.51,146.7,146.86,6721.118824,988363.07285129,988363.07285129,1
1713025800000,146.8,147.68,146.73,147.47,5525.601087,813658.91533207,813658.91533207,1
1713026100000,147.43,147.58,146.87,147.39,4227.219243,622622.5661572,622622.5661572,1
1713026400000,147.37,147.7,146.61,146.65,4003.215475,588856.29223583,588856.29223583,1
1713026700000,146.63,146.84,145.95,145.99,6858.240044,1003711.8904468,1003711.8904468,1
1713027000000,145.99,146.39,145.37,145.54,5701.467977,831364.51039462,831364.51039462,1
1713027300000,145.56,145.65,144.43,145.56,17266.229398,2502088.900071,2502088.900071,1
1713027600000,145.52,145.61,142.69,143.85,58195.439317,8372534.83948141,8372534.83948141,1
1713027900000,143.89,144.06,142.65,142.78,24758.262572,3545927.45616389,3545927.45616389,1
1713028200000,142.79,143.78,141.92,142.24,34646.385111,4942661.88448017,4942661.88448017,1
1713028500000,142.26,143.21,141.14,142.4,53634.854166,7619211.26693767,7619211.26693767,1
1713028800000,142.38,143.13,142.08,142.71,13698.401273,1954209.80206165,1954209.80206165,1
1713029100000,142.73,142.82,140,140.71,32377.556059,4566589.92679735,4566589.92679735,1
1713029400000,140.73,142.34,140.62,141.81,21508.935238,3048519.39920892,3048519.39920892,1
1713029700000,141.86,141.86,136.05,137.42,78912.690949,10936707.48426201,10936707.48426201,1
1713030000000,137.42,139.4,137.33,139,75120.778048,10395153.61623282,10395153.61623282,1
1713030300000,139,140.8,138.19,140.44,27897.794627,3896355.68323212,3896355.68323212,1
1713030600000,140.43,141.27,140.08,140.4,25864.496654,3635970.68417747,3635970.68417747,1
1713030900000,140.35,140.35,138.77,139.35,28491.917577,3965486.08039279,3965486.08039279,1
1713031200000,139.37,140.24,138.31,138.54,22647.396449,3149830.2065606,3149830.2065606,1
1713031500000,138.56,138.83,136.58,137.51,44268.532426,6078610.47758422,6078610.47758422,1
1713031800000,137.52,140,137.24,139.96,30861.23669,4271627.85840718,4271627.85840718,1
1713032100000,139.98,141.44,139.95,140.61,17939.299517,2524924.22115179,2524924.22115179,1
1713032400000,140.62,141.57,140.27,141.21,18044.823472,2544196.90786057,2544196.90786057,1
1713032700000,141.19,141.55,140.58,140.71,12574.723606,1773951.63926262,1773951.63926262,1
1713033000000,140.71,140.71,138.56,139.15,19832.301921,2766740.41689367,2766740.41689367,1
1713033300000,139.17,140.28,138.8,139.37,21799.949493,3045126.11042102,3045126.11042102,1
1713033600000,139.37,142.2,139.19,142.04,18763.651379,2640735.15324292,2640735.15324292,1
1713033900000,142.05,143.22,141.25,142.62,30384.369364,4324247.69661789,4324247.69661789,1
1713034200000,142.62,143.49,142.35,143.11,33199.884263,4746349.00151674,4746349.00151674,1
1713034500000,143.1,144.16,143.01,143.53,26166.838699,3760437.17728941,3760437.17728941,1
1713034800000,143.53,143.99,142.39,142.54,17304.802376,2479229.95907962,2479229.95907962,1
1713035100000,142.49,142.97,142.15,142.63,10947.656448,1560160.65778517,1560160.65778517,1
1713035400000,142.57,142.7,142.04,142.12,6919.504807,984737.80594112,984737.80594112,1
1713035700000,142.11,142.34,141.4,141.87,7424.391126,1053547.60192925,1053547.60192925,1
1713036000000,141.86,142,141.43,141.7,4667.735579,661398.91196339,661398.91196339,1
1713036300000,141.68,141.91,141.39,141.69,4019.149377,569285.4998293,569285.4998293,1
1713036600000,141.65,143.05,141.65,141.74,14197.036801,2020478.23629025,2020478.23629025,1
1713036900000,141.72,141.74,140.76,141.41,6621.508565,934739.11716089,934739.11716089,1
1713037200000,141.41,141.45,139.61,139.8,8442.699639,1185427.11903512,1185427.11903512,1
1713037500000,139.84,139.88,137.39,137.47,20822.064638,2887280.23954113,2887280.23954113,1
1713037800000,137.47,138.6,132.63,132.86,168646.795478,22843214.94622314,22843214.94622314,1
1713038100000,132.86,135.65,126.21,133.64,258879.096462,34097792.20350745,34097792.20350745,1
1713038400000,133.63,134.78,127.96,132.56,164452.472288,21674805.37421568,21674805.37421568,1
1713038700000,132.52,133.14,112.06,119.45,291651.541823,35763860.52284925,35763860.52284925,1
1713039000000,119.33,127.27,118.55,126.41,138984.347528,17189657.11789992,17189657.11789992,1
1713039300000,126.46,128.48,124.39,124.63,77158.137869,9771555.97125324,9771555.97125324,1
1713039600000,124.71,127.07,120.74,124.6,115376.038077,14323390.52503711,14323390.52503711,1
1713039900000,124.73,125.16,122.14,124.55,83005.559469,10255840.42273402,10255840.42273402,1
1713040200000,124.55,129.32,124.17,128.22,113068.888847,14405820.59343351,14405820.59343351,1
1713040500000,128.22,129.9,127.51,128.5,79187.261028,10210149.02498534,10210149.02498534,1
1713040800000,128.51,129.57,126.82,128.05,70076.385738,8980851.86139544,8980851.86139544,1
1713041100000,128.03,128.29,123.66,123.84,80444.127433,10106263.8283792,10106263.8283792,1
1713041400000,123.87,126.56,122.22,122.6,77533.757919,9664342.86225617,9664342.86225617,1
1713041700000,122.61,125.9,122.3,124.33,64101.289,7953348.43751568,7953348.43751568,1
1713042000000,124.35,129.11,124.24,128.1,81454.411897,10379526.12807715,10379526.12807715,1